StopID;DIVA;StopText;Municipality;MunicipalityID;Longitude;Latitude
2949;60201385;Traisengasse S;Wien;49000001;16.3850372;48.2345519
2950;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.3840581;48.2365863
2951;60200500;Dresdner Straße U;Wien;49000001;16.3805007;48.237382
2952;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.383007;48.236335
2953;60201037;Possingergasse;Wien;49000001;16.3180498;48.2092533
2954;60200617;Julius-Ficker-Straße;Wien;49000001;16.4481618;48.2672773
2955;60200219;Dammstraße;Wien;49000001;16.3752636;48.2346058
2956;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.3831418;48.2363948
2957;60200500;Dresdner Straße U;Wien;49000001;16.3786053;48.2365683
2958;60200219;Dammstraße;Wien;49000001;16.3752456;48.2347673
2959;60201160;Bhf. Meidling <>, Schedifkaplatz;Wien;49000001;16.3319827;48.1726209
2960;60200439;Gunoldstraße;Wien;49000001;16.3612319;48.2447468
2961;60200109;Barawitzkagasse, Hohe Warte;Wien;49000001;16.3553838;48.2447648
2962;60201138;Saarplatz;Wien;49000001;16.3499041;48.2452792
2963;60201253;Silbergasse;Wien;49000001;16.3488261;48.2431495
2964;60200376;Gatterburggasse;Wien;49000001;16.3493741;48.2388838
2965;60200208;Chimanistraße;Wien;49000001;16.3437866;48.2395659
2966;60200251;Dänenstraße;Wien;49000001;16.3341387;48.2371547
2967;60201397;Türkenschanzplatz;Wien;49000001;16.3281469;48.2347135
2968;60200393;Gersthof S;Wien;49000001;16.3284883;48.2313207
2969;60200217;Czartoryskigasse;Wien;49000001;16.3271498;48.2276884
2970;60201099;Richthausenstraße;Wien;49000001;16.3226582;48.2238882
2971;60201190;Schuhmeierplatz;Wien;49000001;16.3186787;48.2110492
2972;60200262;Albrechtskreithgasse;Wien;49000001;16.3203406;48.2190941
2973;60200508;Hernals, Wattgasse;Wien;49000001;16.3212209;48.2213206
2974;60200639;Kaiserebersdorf, Zinnergasse;Wien;49000001;16.4702873;48.1594635
2975;60201002;Pensionsversicherungsanstalt;Wien;49000001;16.3976136;48.229328
2976;60201099;Richthausenstraße;Wien;49000001;16.3227121;48.2236607
2977;60201490;Wilhelminenstraße;Wien;49000001;16.3193344;48.2158979
2978;60200669;Familienplatz;Wien;49000001;16.3188404;48.2139166
2979;60200508;Hernals, Wattgasse;Wien;49000001;16.321724;48.2218892
2980;60200217;Czartoryskigasse;Wien;49000001;16.3277337;48.2279158
2981;60200393;Gersthof S;Wien;49000001;16.3286859;48.2309557
2982;60201397;Türkenschanzplatz;Wien;49000001;16.328084;48.2346357
2983;60200144;Blaasstraße;Wien;49000001;16.341981;48.2370709
2984;60200474;Hardtgasse;Wien;49000001;16.3480176;48.237023
2985;60200376;Gatterburggasse;Wien;49000001;16.3490956;48.2394941
2986;60201253;Silbergasse;Wien;49000001;16.3490148;48.2431136
2987;60201138;Saarplatz;Wien;49000001;16.3498772;48.2452075
2988;60200109;Barawitzkagasse, Hohe Warte;Wien;49000001;16.3566594;48.2445494
2989;60200439;Gunoldstraße;Wien;49000001;16.3612768;48.2445793
2990;60201441;Waldgasse;Wien;49000001;16.3805636;48.1731301
2991;60201095;Reumannplatz U;Wien;49000001;16.3793329;48.1745499
2992;60200272;Eisenstadtplatz;Wien;49000001;16.3843815;48.1693858
2993;60201414;Urselbrunnengasse;Wien;49000001;16.3900947;48.1651559
2994;60201377;Theodor-Sickel-Gasse;Wien;49000001;16.3922507;48.1604462
2996;60200721;Kronawettergasse;Wien;49000001;16.3960416;48.1547414
2997;60200315;Filmteichstraße;Wien;49000001;16.3972902;48.1523861
2998;60200729;Laaer Berg, Kurpark Nordeingang;Wien;49000001;16.4017369;48.1519186
2999;60200569;Höchstädtplatz;Wien;49000001;16.3772488;48.2388419
3000;60201463;Weißenböckstraße;Wien;49000001;16.4284169;48.1618724
3001;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.3826208;48.2357606
3002;60200813;Lorenz-Böhler-Unfallkrankenhaus;Wien;49000001;16.3829352;48.2360717
3003;60200380;Gaußplatz;Wien;49000001;16.3704396;48.2263
3004;60200274;Kafkastraße (Schleife);Wien;49000001;16.4118429;48.2178971
3005;60201048;Prinzgasse;Wien;49000001;16.4819565;48.2398949
3006;;Hasibederstraße;;;;
3007;60200487;Hausfeldstraße S;Wien;49000001;16.4862055;48.234139
3008;;Hasibederstraße;;;;
3009;60200038;Zanggasse;Wien;49000001;16.484337;48.2390573
3010;60200403;Gladiolenweg;Wien;49000001;16.4785698;48.2374897
3011;60200487;Hausfeldstraße  U;Wien;49000001;16.4871667;48.2336783
3012;60200729;Laaer Berg, Kurpark Nordeingang;Wien;49000001;16.4017369;48.1519186
3013;60200315;Filmteichstraße;Wien;49000001;16.3969489;48.1528955
3014;60200721;Kronawettergasse;Wien;49000001;16.3961314;48.1552507
3015;60200693;Lehenstraße;Wien;49000001;16.5224615;48.2308958
3016;60201377;Theodor-Sickel-Gasse;Wien;49000001;16.3924932;48.1604283
3017;60201414;Urselbrunnengasse;Wien;49000001;16.3909392;48.1646885
3018;60200272;Eisenstadtplatz;Wien;49000001;16.3846779;48.1695116
3027;60201441;Waldgasse;Wien;49000001;16.3810307;48.1731721
3038;60201687;Panethgasse;Wien;49000001;16.4489344;48.2590665
3039;60201688;Weingartenallee;Wien;49000001;16.4963115;48.2821347
3040;60201689;Sportpark Süßenbrunn;Wien;49000001;16.4991592;48.2854464
3042;60200083;Arnikaweg;Wien;49000001;16.4794951;48.2513868
3043;60200238;Siebeckstraße;Wien;49000001;16.4344086;48.2420846
3045;60200631;Kagraner Brücke;Wien;49000001;16.4305099;48.2390453
3046;60201141;Saikogasse;Wien;49000001;16.4344535;48.2505912
3047;60200081;Arminenstraße;Wien;49000001;16.4369868;48.2363529
3048;60200238;Siebeckstraße;Wien;49000001;16.4348578;48.2421444
3049;60201316;Steinbrechergasse;Wien;49000001;16.4386127;48.2336604
3050;60200121;Benatzkygasse;Wien;49000001;16.4397087;48.2298786
3051;60200746;Veitschiweg;Wien;49000001;16.4404453;48.2261504
3052;;Kagran U;;;;
3053;60201241;Siedlung Einigkeit;Wien;49000001;16.4407777;48.2217635
3054;60200773;Leopoldauer Straße;Wien;49000001;16.4357561;48.2626667
3055;60201244;Siedlung Sonnheim;Wien;49000001;16.4408406;48.2196388
3056;60200273;Eisstoßgasse;Wien;49000001;16.4408046;48.217939
3057;60200627;Kagran U;Wien;49000001;16.4330791;48.2436879
3058;60200627;Kagran U;Wien;49000001;16.4337079;48.2432811
3060;60200631;Kagraner Brücke;Wien;49000001;16.4307255;48.239877
3061;60200031;Alte Donau;Wien;49000001;16.4256501;48.2371427
3062;60200618;Julius-Payer-Gasse;Wien;49000001;16.4206015;48.2340553
3064;60200627;Kagran U;Wien;49000001;16.43316;48.2436281
3066;60200633;Kagraner Platz U;Wien;49000001;16.4436703;48.2509441
3067;60200627;Kagran U;Wien;49000001;16.43316;48.2436281
3068;60200716;Kraygasse;Wien;49000001;16.4488805;48.2486531
3069;60200716;Kraygasse;Wien;49000001;16.4498417;48.2484976
3071;60201681;Kolletschkagasse;Wien;49000001;16.4798724;48.2390214
3076;60200618;Julius-Payer-Gasse;Wien;49000001;16.4211854;48.2342827
3077;60200031;Alte Donau;Wien;49000001;16.4250392;48.2363769
3083;60200329;Fischergrund;Wien;49000001;16.4408226;48.2160595
3084;60200868;Memlinggasse;Wien;49000001;16.521662;48.2284005
3085;60200627;Kagran U;Wien;49000001;16.43369;48.2432512
3086;;Kagran, U-Bahn;;;;
3087;60200584;Lieblgasse;Wien;49000001;16.4634781;48.2573799
3088;60200785;Tillmanngasse;Wien;49000001;16.4586362;48.2589828
3089;60201050;Puchgasse;Wien;49000001;16.4550699;48.2600055
3090;60200592;Obachgasse;Wien;49000001;16.4648885;48.260472
3091;60201122;Rautenweg;Wien;49000001;16.4642686;48.2615066
3092;60200822;Maculangasse;Wien;49000001;16.4559143;48.2614946
3093;60201050;Puchgasse;Wien;49000001;16.4548363;48.2600653
3094;60200785;Tillmanngasse;Wien;49000001;16.4586362;48.2589828
3095;60200955;Lieblgasse;Wien;49000001;16.46143;48.2577209
3096;60200572;Senekowitschgasse;Wien;49000001;16.4588967;48.2542818
3097;60200550;Hosnedlgasse;Wien;49000001;16.4617444;48.2548021
3098;60200822;Maculangasse;Wien;49000001;16.456049;48.2614587
3099;60201386;Voitgasse;Wien;49000001;16.4609179;48.2625531
3100;60200483;Haspingerplatz;Wien;49000001;16.40542;48.2772206
3101;60200860;Mayerweckstraße;Wien;49000001;16.3812104;48.2939458
3102;60200495;Heinrich-von-Buol-Gasse;Wien;49000001;16.4279318;48.2673132
3104;60201851;Franz-Sebek-Straße;Wien;49000001;16.4229102;48.2698904
3105;60201133;Ruthnergasse;Wien;49000001;16.4180593;48.2723418
3106;60201268;Skraupstraße;Wien;49000001;16.4137653;48.2742372
3107;60200483;Haspingerplatz;Wien;49000001;16.4052313;48.2775434
3108;60200598;Großjedlersdorf, Jochbergengasse;Wien;49000001;16.4012249;48.2799407
3109;60201248;Siemensstraße S;Wien;49000001;16.4197571;48.2711819
3110;60200531;Blumengärten Hirschstetten;Wien;49000001;16.4717336;48.2358204
3111;60200896;Murraygasse;Wien;49000001;16.4744915;48.2364846
3112;60200403;Gladiolenweg;Wien;49000001;16.4790459;48.2377171
3113;60200038;Zanggasse;Wien;49000001;16.4842382;48.2390394
3114;60200038;Zanggasse;Wien;49000001;16.4851095;48.2389616
3115;60201048;Prinzgasse;Wien;49000001;16.4819115;48.2399667
3117;60200896;Murraygasse;Wien;49000001;16.474761;48.2363589
3118;60200531;Blumengärten Hirschstetten;Wien;49000001;16.4716797;48.2359221
3119;60200325;Giefinggasse;Wien;49000001;16.4260184;48.2680427
3120;60200495;Heinrich-von-Buol-Gasse;Wien;49000001;16.427806;48.2671099
3121;60201277;Sorgenthalgasse;Wien;49000001;16.4321808;48.2659976
3122;60201569;Meriangasse;Wien;49000001;16.3846689;48.2913519
3123;60201135;Rußbergstrasse;Wien;49000001;16.3834203;48.2877477
3124;60201333;Bhf. Strebersdorf S;Wien;49000001;16.381444;48.2861278
3125;60201135;Rußbergstraße;Wien;49000001;16.3837167;48.2877178
3126;60200260;Strebersdorf, Edmund-Hawranek-Platz;Wien;49000001;16.3855852;48.2908857
3127;60201248;Siemensstraße S;Wien;49000001;16.4197661;48.2712417
3128;;Prandaugasse;;;;
3129;60200767;Himmelteich;Wien;49000001;16.520566;48.2255758
3130;60200820;Längenfeldgasse U;Wien;49000001;16.3353604;48.1851161
3131;60200706;Korbergasse;Wien;49000001;16.338756;48.1859307
3132;60200379;Gaudenzdorfer Gürtel;Wien;49000001;16.3429871;48.1872063
3133;60200041;Am Hundsturm;Wien;49000001;16.3475146;48.1885359
3134;60200137;;Wien;49000001;16.3540543;48.1910931
3135;60201018;Pilgramgasse U;Wien;49000001;16.3548898;48.1925723
3136;;Castelligasse;;;;
3137;60201233;Siebenbrunnengasse;Wien;49000001;16.3593274;48.1875417
3138;;Zentaplatz;;;;
3139;60200306;Fendigasse;Wien;49000001;16.3559767;48.1840979
3140;60200277;Embelgasse;Wien;49000001;16.3522307;48.1827323
3141;60201232;Siebenbrunnenfeldgasse;Wien;49000001;16.354773;48.1822112
3142;;Jahngasse;;;;
3143;;Ramperstorffergasse;;;;
3144;60201233;Siebenbrunnengasse;Wien;49000001;16.3579171;48.1872662
3145;60200696;Kohlgasse;Wien;49000001;16.351584;48.1878831
3146;60200041;Am Hundsturm;Wien;49000001;16.3473978;48.1867871
3147;60200379;Gaudenzdorfer Gürtel;Wien;49000001;16.3442807;48.1856911
3148;60201868;Steinhagegasse;Wien;49000001;16.3404628;48.1849304
3149;60200082;Arndtstraße;Wien;49000001;16.337148;48.1838044
3150;60201286;Spengergasse;Wien;49000001;16.3573961;48.1847807
3151;60200267;Eichenstraße;Wien;49000001;16.3501467;48.1814386
3152;60201324;Stiegergasse;Wien;49000001;16.332926;48.1882125
3153;60200501;Henriettenplatz;Wien;49000001;16.3312461;48.1899792
3154;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;16.3307341;48.1915362
3155;60201179;Schmelzbrücke;Wien;49000001;16.3296471;48.1960873
3156;60201200;Schweglerstraße U;Wien;49000001;16.3277966;48.1967879
3157;60201200;Schweglerstraße U;Wien;49000001;16.3277876;48.1981292
3158;60201179;Schmelzbrücke;Wien;49000001;16.3295393;48.1960634
3159;60200712;Mariahilfer Straße, Geibelgasse;Wien;49000001;16.3307161;48.1916141
3160;60200501;Henriettenplatz;Wien;49000001;16.3320007;48.1902427
3161;60201455;Wehrbrücklstraße;Wien;49000001;16.5316423;48.2247978
3162;60200820;Längenfeldgasse U;Wien;49000001;16.3353604;48.1851161
3163;60200437;Grenzgasse;Wien;49000001;16.3297639;48.1931651
3164;60200437;Grenzgasse;Wien;49000001;16.3295573;48.1934885
3166;60201851;Franz-Sebek-Straße;Wien;49000001;16.4228383;48.2698186
3167;60201869;Richard-Tauber-Gasse;Wien;49000001;16.3563899;48.1346074
3168;60201869;Josef-Prangl-Straße;Wien;49000001;16.3563899;48.1346074
3169;60200621;Jura-Soyfer-Gasse;Wien;49000001;16.3926819;48.1491917
3170;60200014;Alaudagasse U;Wien;49000001;16.3822614;48.1533989
3171;60200003;Ada-Christen-Gasse;Wien;49000001;16.3860254;48.1527817
3172;60200856;Max-Fleischer-Gasse;Wien;49000001;16.3896905;48.1507859
3173;60201465;Wendstattgasse;Wien;49000001;16.3916578;48.1478431
3174;60200553;Hubert-Gsur-Gasse;Wien;49000001;16.3886754;48.1461349
3175;60200007;Adolf-Unger-Gasse;Wien;49000001;16.385702;48.14891
3176;60201327;Stockholmer Platz;Wien;49000001;16.3833574;48.149797
3177;60200524;Himberger Straße;Wien;49000001;16.3822794;48.1434855
3178;60201342;Sulzengasse;Wien;49000001;16.374509;48.1449002
3179;60200432;Großmarktstraße;Wien;49000001;16.3668194;48.1463147
3180;60201342;Sulzengasse;Wien;49000001;16.3751827;48.1446424
3181;60200971;Oberlaaer Straße;Wien;49000001;16.362202;48.1476753
3182;60200432;Großmarktstraße;Wien;49000001;16.3669541;48.1462788
3183;60200965;Ziegelhofstraße;Wien;49000001;16.4782284;48.2400565
3184;60200966;Spargelfeldstraße;Wien;49000001;16.4737998;48.2410735
3185;60201595;Süßenbrunnerstraße;Wien;49000001;16.4690387;48.2428564
3186;60201786;Gewerbepark Stadlau;Wien;49000001;16.4622025;48.2456083
3187;60200938;Forstnergasse;Wien;49000001;16.4540727;48.2476422
3190;60201327;Stockholmer Platz;Wien;49000001;16.3824591;48.1494614
3191;60200938;Forstnergasse;Wien;49000001;16.4540009;48.2475525
3192;60201786;Gewerbepark Stadlau;Wien;49000001;16.4622654;48.245686
3193;60201595;Süßenbrunner Straße;Wien;49000001;16.4689848;48.2427846
3194;60200642;Kaisermühlenstraße;Wien;49000001;16.4408675;48.2129408
3195;;Kaisermühlenstraße;;;;
3196;60200966;Spargelfeldstraße;Wien;49000001;16.4738806;48.2409718
3197;60200965;Ziegelhofstraße;Wien;49000001;16.4783632;48.2400026
3198;60200350;Forchheimergasse;Wien;49000001;16.3077552;48.1410039
3199;60200051;Am Tabor;Wien;49000001;16.3834652;48.2248098
3200;60201262;Bhf. Meidling S U, Eichenstraße;Wien;49000001;16.3319468;48.1748135
3201;60201373;Tanbruckgasse;Wien;49000001;16.32865;48.1771677
3202;60201546;Ruckergasse;Wien;49000001;16.3261976;48.1773893
3203;60200032;Ratschkygasse;Wien;49000001;16.3235206;48.1776409
3204;60201212;Schwenkgasse;Wien;49000001;16.3207178;48.17818
3205;60201249;Tivoligasse;Wien;49000001;16.3212479;48.1805281
3206;60200028;Aichholzgasse;Wien;49000001;16.3240147;48.1803125
3207;60200863;Meidling Hauptstraße U;Wien;49000001;16.3286051;48.183511
3213;60201126;Haschkagasse;Wien;49000001;16.3269162;48.1811331
3214;60200028;Aichholzgasse;Wien;49000001;16.3240775;48.1803843
3215;60201249;Tivoligasse;Wien;49000001;16.3212568;48.180618
3216;60201212;Gatterholzgasse;Wien;49000001;16.3210951;48.1788749
3217;60201028;Pohlgasse;Wien;49000001;16.3236553;48.1786532
3218;60201028;Ruckergasse;Wien;49000001;16.3236553;48.1786532
3219;60201373;Tanbruckgasse;Wien;49000001;16.3296561;48.1781321
3220;60201545;Zeleborgasse;Wien;49000001;16.3337614;48.1768203
3221;60200865;Dörfelstraße;Wien;49000001;16.3342824;48.1754365
3222;60201625;Inzersdorf, Birostraße;Wien;49000001;16.3512875;48.1367297
3223;60201626;Birostraße Mitte;Wien;49000001;16.353677;48.1377548
3224;60200483;Haspingerplatz;Wien;49000001;16.4045935;48.2775075
3225;60201718;Spittelbreitengasse;Wien;49000001;16.329153;48.1758558
3226;60201212;Gatterholzgasse;Wien;49000001;16.3216251;48.1780123
3227;60201249;Tivoligasse;Wien;49000001;16.3222001;48.1804502
3228;60201722;Ernanigasse;Wien;49000001;16.352644;48.1432278
3229;60201722;Ernanigasse;Wien;49000001;16.3527967;48.1431918
3230;60201612;Cossmanngasse;Wien;49000001;16.2674477;48.1970394
3231;60201613;Deutschordenstraße;Wien;49000001;16.2688671;48.1992789
3232;60201789;Linzer Straße, Flötzersteig;Wien;49000001;16.265732;48.200638
3233;;Stockholmer Platz;;;;
3234;60201614;Wahlberggasse;Wien;49000001;16.2624621;48.2051225
3235;60201615;Henckellgasse;Wien;49000001;16.2608541;48.206254
3236;60201616;Hüttelberg;Wien;49000001;16.261447;48.2087205
3237;60201615;Henckellgasse;Wien;49000001;16.2604948;48.2061283
3238;60201617;Steinböckengasse;Wien;49000001;16.2602433;48.2037095
3239;60201116;Rosentalgasse;Wien;49000001;16.2610877;48.2023864
3240;60200066;Angermayergasse;Wien;49000001;16.2648247;48.1843135
3241;60201790;Bahnhofstraße;Wien;49000001;16.2639443;48.2008955
3242;60200560;Bhf. Hütteldorf S U;Wien;49000001;16.2612314;48.1979256
3243;;Albert-Schweitzer-Gasse;;;;
3244;60200323;Auhof;Wien;49000001;16.217735;48.2077207
3245;60202003;Wolfgang-Pauli-Gasse;Wien;49000001;16.2158665;48.2069365
3246;60200322;Zimbagasse;Wien;49000001;16.2190555;48.2061402
3247;60202004;Weidlingau, Herzmanskystraße;Wien;49000001;16.2142226;48.2094568
3248;60200459;Hadersdorf, Hauptstraße;Wien;49000001;16.220394;48.2095945
3249;60200106;Badgasse;Wien;49000001;16.2232237;48.2091515
3250;60200459;Hadersdorf, Hauptstraße;Wien;49000001;16.2199987;48.2098041
3251;60202004;Weidlingau, Herzmanskystraße;Wien;49000001;16.2142046;48.2095047
3252;;Autobahnraststation Auhof;;;;
3253;60201402;Auhof, Umspannwerk;Wien;49000001;16.2345514;48.2019972
3254;60201412;Uranusweg;Wien;49000001;16.2518799;48.2074633
3255;60200870;Merkurweg;Wien;49000001;16.2491401;48.2076848
3256;60201266;Siriusweg;Wien;49000001;16.2475231;48.207595
3257;60200887;Mondweg;Wien;49000001;16.2435346;48.2081458
3258;60201562;Pfarrwiesenstraße;Wien;49000001;16.2416032;48.2094568
3259;60201311;Stammhausstraße;Wien;49000001;16.2397796;48.2112587
3260;60200409;Glossystraße;Wien;49000001;16.2360965;48.2124201
3261;60200612;Josef- Ressel-Straße;Wien;49000001;16.233698;48.2114204
3262;60200564;Hüttergasse;Wien;49000001;16.2274637;48.2131444
3263;60201743;Ferdinand-Frey-Weg;Wien;49000001;16.227877;48.2146349
3264;60201261;Wolfersberg, Schöffelplatz;Wien;49000001;16.2279758;48.2165683
3265;60201826;Korngoldgasse;Wien;49000001;16.2303922;48.2157363
3266;60200216;Cottagestraße;Wien;49000001;16.2263049;48.2151736
3267;60200564;Hüttergasse;Wien;49000001;16.2266642;48.2132761
3268;60200612;Josef-Ressel-Straße;Wien;49000001;16.2331321;48.2113066
3269;60200978;Oskar-Simony-Straße;Wien;49000001;16.2362043;48.2109714
3270;60201101;Riedstraße;Wien;49000001;16.2386298;48.2104865
3271;60201562;Pfarrwiesenstraße;Wien;49000001;16.2415134;48.2094149
3272;60200887;Mondweg;Wien;49000001;16.2433998;48.2077926
3273;60200025;Alois-Behr-Straße;Wien;49000001;16.241199;48.2058648
3274;60200351;Freesienweg;Wien;49000001;16.2429058;48.204416
3275;60200562;Hütteldorfer Friedhof;Wien;49000001;16.2446485;48.2042544
3276;60201146;Samptwandnergasse;Wien;49000001;16.2450617;48.2036077
3277;60200074;Anzengruberstraße;Wien;49000001;16.2237896;48.2139884
3278;60200460;Hadersdorf, Bahnhof S;Wien;49000001;16.2245801;48.2102949
3279;60201483;Albert-Schweitzer-Gasse;Wien;49000001;16.2223344;48.2073556
3280;60200106;Badgasse;Wien;49000001;16.224104;48.2092533
3281;;Hadersdorf, Bahnhof S;;;;
3282;60200560;Bhf. Hütteldorf S U;Wien;49000001;16.2615189;48.1978478
3283;60200560;Bhf. Hütteldorf S U;Wien;49000001;16.2610697;48.1979556
3284;60201240;Karl-Bekehrty-Straße;Wien;49000001;16.248655;48.2189625
3285;60200266;Eichbachgasse;Wien;49000001;16.2473704;48.2219491
3286;60200625;Jägerwaldsiedlung;Wien;49000001;16.2464182;48.2238702
3287;60201825;Haidersberggasse;Wien;49000001;16.2433909;48.2244148
3288;60200940;Nikolaus-Pytty-Gasse;Wien;49000001;16.2417919;48.2227331
3289;60200695;Knödelhüttenstraße;Wien;49000001;16.2391239;48.2209077
3290;60200894;Moschingergasse;Wien;49000001;16.2404624;48.2197525
3291;60200482;Haspelmeistergasse;Wien;49000001;16.2441185;48.2177055
3292;60200259;Edenstraße;Wien;49000001;16.2462295;48.2149581
3293;60200243;Dostgasse;Wien;49000001;16.2529939;48.2200159
3294;60200275;Elsbeergasse;Wien;49000001;16.2544132;48.2184238
3295;60200449;Günselgasse;Wien;49000001;16.2551049;48.2168436
3296;60200566;Hänflingweg;Wien;49000001;16.257719;48.2182382
3297;60200057;Ammerweg;Wien;49000001;16.2604499;48.2185495
3298;60201243;Siedlung Kordon;Wien;49000001;16.2618782;48.2180168
3299;60200311;Feuerwache Am Steinhof;Wien;49000001;16.2781197;48.2151377
3300;60201243;Siedlung Kordon;Wien;49000001;16.2617524;48.2181185
3301;60200057;Ammerweg;Wien;49000001;16.2605128;48.2184776
3302;60200566;Hänflingweg;Wien;49000001;16.257719;48.218322
3303;60200449;Günselgasse;Wien;49000001;16.2551408;48.2167478
3304;60200275;Elsbeergasse;Wien;49000001;16.2543862;48.2185375
3305;60200243;Dostgasse;Wien;49000001;16.252913;48.2201236
3306;60200668;Kerbelgasse;Wien;49000001;16.2496881;48.2174062
3307;60201400;Ulmenstraße;Wien;49000001;16.2488886;48.2164007
3308;60201796;Jubiläumswarte;Wien;49000001;16.2656062;48.2210932
3309;60201796;Jubiläumswarte;Wien;49000001;16.2652199;48.2211112
3310;60200184;Hütteldorf, Bujattigasse;Wien;49000001;16.2559763;48.2023624
3311;60201816;Carl-Appel-Straße;Wien;49000001;16.344649;48.1688106
3312;60201313;Steigenteschgasse;Wien;49000001;16.4387924;48.2450818
3313;60200633;Kagraner Platz U;Wien;49000001;16.4428618;48.2490838
3314;60201038;Fritz-Feigl-Weg;Wien;49000001;16.4721828;48.2344622
3315;60201270;Contiweg;Wien;49000001;16.4701975;48.2308599
3316;60201270;Contiweg;Wien;49000001;16.4704131;48.2307881
3317;60201038;Fritz-Feigl-Weg;Wien;49000001;16.4722726;48.2344681
3318;60200633;Kagraner Platz U;Wien;49000001;16.4431043;48.2498016
3319;60200942;Seestadt >;Wien;49000001;16.508313;48.2253963
3320;60201046;Christine-Touaillon-Straße;Wien;49000001;16.5100108;48.2232657
3321;60200751;Lannesstraße;Wien;49000001;16.5103881;48.2151317
3322;60200751;Lannesstraße;Wien;49000001;16.5105678;48.2151676
3323;60201046;Christine-Touaillon-Straße;Wien;49000001;16.5104959;48.2230682
3324;60200297;Eßling, Schule;Wien;49000001;16.5244647;48.2144433
3325;60201166;Schlachthammerstraße;Wien;49000001;16.5241054;48.2119831
3326;60201484;Wiethestraße;Wien;49000001;16.5236473;48.2081039
3327;60201590;Raphael-Donner-Allee;Wien;49000001;16.5235664;48.205793
3328;60200900;Mühlhäufel;Wien;49000001;16.522174;48.2032365
3329;60200098;Auernheimergasse;Wien;49000001;16.5180058;48.2029252
3330;60201710;Kaposigasse;Wien;49000001;16.5171524;48.2022786
3331;60201083;Eßling, Wegmayersiedlung;Wien;49000001;16.5150773;48.2022786
3332;60201401;Bambergergasse;Wien;49000001;16.5155085;48.2059307
3333;60201645;Ultzmanngasse;Wien;49000001;16.5181316;48.2061223
3334;60201590;Raphael-Donner-Allee;Wien;49000001;16.5229466;48.2060145
3335;60201484;Wiethestraße;Wien;49000001;16.523809;48.2080919
3336;60201708;Mühlhäufelgasse;Wien;49000001;16.5263512;48.2081997
3337;60201219;Rosalia-Chladek-Gasse;Wien;49000001;16.5289743;48.2116
3338;60200942;Seestadt U;Wien;49000001;16.5084208;48.2253724
3339;60200910;Aspern Nord SU;Wien;49000001;16.5046389;48.2337681
3340;60201221;Seiseneggergasse;Wien;49000001;16.5199013;48.2310036
3341;60200503;Heringgasse;Wien;49000001;16.521653;48.2343604
3342;60201093;Asparagusweg;Wien;49000001;16.530699;48.241959
3343;60200223;Daphneweg;Wien;49000001;16.5313009;48.244352
3344;60200555;Huflattichweg;Wien;49000001;16.5319836;48.2469842
3345;60200924;Neueßling;Wien;49000001;16.5326304;48.2495803
3346;60201093;Asparagusweg;Wien;49000001;16.5304565;48.2419889
3347;60200503;Heringgasse;Wien;49000001;16.5215272;48.2342647
3348;60201221;Seiseneggergasse;Wien;49000001;16.5199013;48.2310754
3349;60200560;Bhf. Hütteldorf S U;Wien;49000001;16.2604858;48.1978897
3350;60201033;Tiefer Graben;Wien;49000001;16.3692179;48.213731
3351;60201090;Renngasse;Wien;49000001;16.3673314;48.2130007
3352;60201165;Südportalstraße;Wien;49000001;16.4073514;48.2131743
3353;60201137;Trabrennstraße;Wien;49000001;16.4118968;48.2125098
3354;;Sieveringer Straße;;;;
3355;;Sieveringer Friedhof;;;;
3356;60201289;Vernholzgasse;Wien;49000001;16.4519976;48.2269343
3357;60200942;Seestadt  U;Wien;49000001;16.5082232;48.2253005
3358;60201587;Maria-Trapp-Platz;Wien;49000001;16.5047916;48.2238163
3359;60201345;Hannah-Arendt-Platz;Wien;49000001;16.5013152;48.2246662
3360;60201341;Johann-Kutschera-Gasse;Wien;49000001;16.4967787;48.2249175
3361;60200060;An den alten Schanzen;Wien;49000001;16.4885142;48.2265932
3362;60201341;Johann-Kutschera-Gasse;Wien;49000001;16.4967787;48.2250432
3363;60201345;Hannah-Arendt-Platz;Wien;49000001;16.5017014;48.224744
3364;60201587;Maria-Trapp-Platz;Wien;49000001;16.5053666;48.2239241
3365;60200942;Seestadt  U;Wien;49000001;16.5082232;48.2253005
3366;60201363;Gertrude-Fröhlich-Sandner-Straße;Wien;49000001;16.378228;48.1856611
3367;60201405;Sonnwendgasse;Wien;49000001;16.3794587;48.1815404
3368;60201016;Alfred-Adler-Straße;Wien;49000001;16.3816865;48.1824029
3369;60201016;Alfred-Adler-Straße;Wien;49000001;16.3815158;48.1825766
3370;60201405;Sonnwendgasse;Wien;49000001;16.3793868;48.1816182
3371;60201358;Hauptbahnhof Süd;Wien;49000001;16.3756408;48.1844872
3372;60201351;Michael-Neumann-Gasse;Wien;49000001;16.367017;48.2466312
3373;60201351;Michael-Neumann-Gasse;Wien;49000001;16.3674392;48.2470918
3374;60201431;Malzgasse;Wien;49000001;16.3775363;48.2212009
3375;60201613;Deutschordenstraße;Wien;49000001;16.2671513;48.1999914
